#timestamp x y z qx qy qz qw id
1768380414.310208 0.001854 0.014651 -0.000495 -0.495258 0.506082 -0.494600 0.503956 31
1768380414.376920 0.001029 0.014309 -0.000767 -0.495214 0.506087 -0.494600 0.503994 32
1768380414.443633 0.000123 0.014980 -0.000709 -0.495228 0.506084 -0.494647 0.503938 33
1768380414.510346 -0.001547 0.014937 0.000073 -0.495223 0.506155 -0.494583 0.503934 34
1768380414.577059 0.001233 0.015119 -0.000180 -0.495240 0.506079 -0.494665 0.503913 35
1768380414.643772 0.002017 0.014508 -0.000941 -0.495248 0.506073 -0.494619 0.503957 36
1768380414.710485 0.001132 0.015158 -0.000278 -0.495219 0.506144 -0.494593 0.503939 37
1768380414.777198 -0.000577 0.014691 0.000399 -0.495268 0.506087 -0.494629 0.503912 38
1768380414.843912 0.000842 0.014866 -0.000640 -0.495279 0.506071 -0.494635 0.503911 39
1768380414.910625 0.002924 0.015905 -0.001221 -0.495177 0.506120 -0.494647 0.503951 40
1768380414.977339 0.000485 0.014873 -0.000339 -0.495190 0.506141 -0.494566 0.503997 41
1768380415.044053 0.001328 0.014547 -0.000183 -0.495237 0.506105 -0.494592 0.503961 42
1768380415.110766 0.002219 0.013676 -0.000807 -0.495255 0.506090 -0.494587 0.503964 43
1768380415.177480 0.001708 0.014366 -0.000350 -0.495224 0.506107 -0.494582 0.503982 44
1768380415.244194 0.000339 0.014652 -0.000245 -0.495267 0.506083 -0.494623 0.503923 45
1768380415.310907 0.000680 0.014672 0.000086 -0.495230 0.506120 -0.494575 0.503971 46
1768380415.377621 0.000196 0.015550 0.000023 -0.495251 0.506121 -0.494626 0.503899 47
1768380415.444335 0.001986 0.014717 -0.001213 -0.495218 0.506083 -0.494631 0.503963 48
1768380415.511048 -0.001510 0.014835 0.000829 -0.495251 0.506126 -0.494621 0.503897 49
1768380415.577762 0.000315 0.014868 -0.000012 -0.495240 0.506102 -0.494639 0.503914 50
1768380415.644476 0.001182 0.014587 -0.000518 -0.495226 0.506114 -0.494569 0.503985 51
1768380415.711190 0.000358 0.014644 0.000133 -0.495256 0.506111 -0.494571 0.503956 52
1768380415.777903 0.000287 0.015072 0.000248 -0.495224 0.506128 -0.494589 0.503954 53
1768380415.844617 0.002009 0.013946 -0.000287 -0.495171 0.506139 -0.494522 0.504061 54
1768380415.911331 0.001201 0.014585 -0.000010 -0.495244 0.506089 -0.494644 0.503920 55
1768380415.978045 0.000444 0.013537 0.001209 -0.495159 0.506175 -0.494477 0.504081 56
1768380416.044759 0.003237 0.015153 0.002256 -0.495219 0.506162 -0.494579 0.503935 57
1768380416.111473 0.003814 0.014680 0.002335 -0.495197 0.506129 -0.494590 0.503978 58
1768380416.178187 0.007677 0.014755 0.004055 -0.495223 0.506109 -0.494644 0.503920 59
1768380416.244901 0.013302 0.014756 0.003952 -0.495169 0.506150 -0.494516 0.504057 60
1768380416.311615 0.017535 0.013503 0.005270 -0.495164 0.506100 -0.494557 0.504073 61
1768380416.378329 0.021578 0.015073 0.007824 -0.495213 0.506042 -0.494710 0.503932 62
1768380416.445043 0.029664 0.013180 0.010068 -0.495155 0.506039 -0.494551 0.504148 63
1768380416.511757 0.041564 0.012806 0.011084 -0.495082 0.506042 -0.494498 0.504269 64
1768380416.578471 0.047563 0.013785 0.015882 -0.495250 0.506024 -0.494586 0.504036 65
1768380416.645185 0.065467 0.013371 0.016374 -0.495172 0.505970 -0.494537 0.504215 66
1768380416.711899 0.074689 0.012067 0.020945 -0.495218 0.505922 -0.494574 0.504181 67
1768380416.778612 0.085162 0.013244 0.024577 -0.495273 0.505934 -0.494607 0.504083 68
1768380416.845325 0.096320 0.012469 0.029406 -0.495321 0.505944 -0.494529 0.504103 69
1768380416.912038 0.110944 0.010917 0.033115 -0.495310 0.505899 -0.494444 0.504242 70
1768380416.978750 0.124818 0.010601 0.039443 -0.495424 0.505943 -0.494326 0.504200 71
1768380417.045463 0.143244 0.013180 0.042747 -0.495483 0.505855 -0.494535 0.504027 72
1768380417.112176 0.160893 0.011062 0.047350 -0.495414 0.505896 -0.494284 0.504298 73
1768380417.178889 0.177314 0.009687 0.051948 -0.495451 0.505911 -0.494235 0.504296 74
1768380417.245601 0.197680 0.011638 0.056934 -0.495463 0.505880 -0.494320 0.504231 75
1768380417.312314 0.214076 0.011290 0.062186 -0.495560 0.505825 -0.494396 0.504117 76
1768380417.379026 0.233859 0.011344 0.067164 -0.495593 0.505845 -0.494340 0.504119 77
1768380417.445739 0.251807 0.012444 0.073214 -0.495562 0.505855 -0.494383 0.504097 78
1768380417.512451 0.272662 0.013247 0.079206 -0.495584 0.505935 -0.494364 0.504014 79
1768380417.579164 0.295339 0.010202 0.083811 -0.495502 0.505881 -0.494210 0.504299 80
1768380417.645877 0.313206 0.011489 0.089486 -0.495476 0.505923 -0.494299 0.504196 81
1768380417.712589 0.336189 0.010810 0.093374 -0.495566 0.505849 -0.494307 0.504174 82
1768380417.779303 0.353289 0.010120 0.101001 -0.495799 0.505770 -0.494323 0.504009 83
1768380417.846016 0.371674 0.011686 0.106985 -0.495778 0.505800 -0.494370 0.503953 84
1768380417.912729 0.396603 0.010872 0.113458 -0.495830 0.505754 -0.494248 0.504067 85
1768380417.979442 0.415756 0.009752 0.119750 -0.495909 0.505771 -0.494135 0.504084 86
1768380418.046155 0.433169 0.008247 0.124319 -0.495832 0.505834 -0.494060 0.504170 87
1768380418.112869 0.457239 0.011549 0.127591 -0.495700 0.505814 -0.494292 0.504092 88
1768380418.179582 0.477123 0.013800 0.135776 -0.495835 0.505778 -0.494295 0.503992 89
1768380418.246295 0.495642 0.010736 0.140931 -0.495696 0.505950 -0.494089 0.504159 90
1768380418.313008 0.520180 0.010356 0.148812 -0.495795 0.505959 -0.494064 0.504077 91
1768380418.379721 0.545186 0.009387 0.157649 -0.495800 0.505985 -0.493936 0.504171 92
1768380418.446434 0.569312 0.008887 0.159745 -0.495661 0.505985 -0.493867 0.504376 93
1768380418.513147 0.597579 0.004340 0.170954 -0.495839 0.505988 -0.493666 0.504395 94
1768380418.579861 0.629424 0.006926 0.175443 -0.495786 0.505932 -0.493728 0.504442 95
1768380418.646574 0.655383 0.008301 0.183937 -0.495815 0.505958 -0.493676 0.504439 96
1768380418.713287 0.679658 0.008896 0.193847 -0.495982 0.506016 -0.493545 0.504344 97
1768380418.780000 0.720671 0.008673 0.201037 -0.496042 0.505866 -0.493622 0.504360 98
1768380418.846714 0.751250 0.007633 0.210439 -0.496152 0.505845 -0.493561 0.504333 99
1768380418.913428 0.776877 0.007720 0.218440 -0.496175 0.505878 -0.493279 0.504553 100
1768380418.980141 0.814644 0.008754 0.230263 -0.496008 0.505913 -0.493429 0.504535 101
1768380419.046855 0.846382 0.005601 0.236970 -0.496007 0.505795 -0.493462 0.504622 102
1768380419.113569 0.878775 0.005764 0.251573 -0.496110 0.505814 -0.493527 0.504439 103
1768380419.180282 0.915270 0.006956 0.264061 -0.496063 0.505716 -0.493544 0.504566 104
1768380419.246996 0.957465 0.002988 0.273368 -0.496351 0.505403 -0.493700 0.504444 105
1768380419.313710 0.981994 0.009577 0.276353 -0.496221 0.505284 -0.493997 0.504401 106
1768380419.380423 1.028453 0.007345 0.292899 -0.496448 0.505034 -0.494131 0.504295 107
1768380419.447137 1.062510 0.008034 0.301302 -0.496490 0.504886 -0.494330 0.504208 108
1768380419.513851 1.100855 0.008446 0.313131 -0.496751 0.504845 -0.494266 0.504055 109
1768380419.580564 1.138320 0.007568 0.323806 -0.496873 0.504681 -0.494256 0.504108 110
1768380419.647278 1.171831 0.009512 0.332416 -0.496813 0.504644 -0.494502 0.503963 111
1768380419.713992 1.207682 0.006388 0.346136 -0.497054 0.504654 -0.494209 0.504003 112
1768380419.780707 1.246306 0.005977 0.354330 -0.496855 0.504714 -0.494200 0.504147 113
1768380419.847421 1.281808 0.007149 0.365761 -0.496898 0.504674 -0.494405 0.503945 114
1768380419.914136 1.321149 0.005223 0.376756 -0.496927 0.504627 -0.494362 0.504005 115
1768380419.980851 1.354726 0.007638 0.388434 -0.496997 0.504598 -0.494597 0.503735 116
1768380420.047566 1.393391 0.011013 0.397127 -0.497240 0.504248 -0.494969 0.503480 117
1768380420.114281 1.433669 0.010558 0.409061 -0.497425 0.504134 -0.495118 0.503265 118
1768380420.180996 1.466816 0.009521 0.421490 -0.497439 0.504166 -0.495146 0.503192 119
1768380420.247710 1.509849 0.010278 0.430212 -0.497481 0.503939 -0.495303 0.503223 120
1768380420.314425 1.557437 0.009976 0.440202 -0.497397 0.503930 -0.495326 0.503293 121
1768380420.381140 1.592072 0.011062 0.453850 -0.497542 0.503957 -0.495237 0.503209 122
1768380420.447855 1.630698 0.010281 0.465407 -0.497682 0.503649 -0.495481 0.503139 123
1768380420.514570 1.663536 0.011972 0.473985 -0.497699 0.503620 -0.495736 0.502900 124
1768380420.581285 1.704765 0.009679 0.492039 -0.498019 0.503581 -0.495637 0.502720 125
1768380420.648000 1.746270 0.012081 0.499574 -0.497914 0.503533 -0.495782 0.502729 126
1768380420.714715 1.783977 0.011459 0.506777 -0.497898 0.503381 -0.496017 0.502665 127
1768380420.781430 1.821585 0.014732 0.519589 -0.498206 0.503374 -0.496197 0.502189 128
1768380420.848145 1.862060 0.017450 0.531688 -0.498387 0.503179 -0.496503 0.501903 129
1768380420.914859 1.902046 0.017774 0.542909 -0.498618 0.502885 -0.496751 0.501723 130
1768380420.981574 1.941395 0.018595 0.556090 -0.498697 0.502720 -0.497043 0.501519 131
1768380421.048289 1.986910 0.020592 0.566320 -0.498583 0.502719 -0.496971 0.501706 132
1768380421.115004 2.029363 0.018001 0.576785 -0.498527 0.502613 -0.496736 0.502100 133
1768380421.181719 2.066631 0.014902 0.590444 -0.498375 0.502856 -0.496184 0.502553 134
1768380421.248434 2.114845 0.011543 0.600322 -0.498341 0.502940 -0.495667 0.503013 135
1768380421.315148 2.158985 0.011226 0.613652 -0.498492 0.502815 -0.495678 0.502977 136
1768380421.381863 2.204447 0.013486 0.624054 -0.498534 0.502732 -0.495951 0.502750 137
1768380421.448578 2.248540 0.015662 0.638532 -0.498975 0.502448 -0.496353 0.502199 138
1768380421.515293 2.291682 0.015005 0.650832 -0.499198 0.502184 -0.496684 0.501914 139
1768380421.582008 2.341111 0.015160 0.662828 -0.499052 0.502282 -0.496662 0.501984 140
1768380421.648723 2.377011 0.012528 0.678570 -0.498883 0.502472 -0.496265 0.502354 141
1768380421.715438 2.427972 0.010325 0.689983 -0.498476 0.502750 -0.495628 0.503108 142
1768380421.782153 2.471292 0.004591 0.703586 -0.498050 0.503011 -0.495083 0.503806 143
1768380421.848867 2.503383 0.001867 0.715821 -0.497986 0.502971 -0.495221 0.503772 144
1768380421.915582 2.561727 0.000714 0.726675 -0.497760 0.502941 -0.495239 0.504007 145
1768380421.982297 2.606483 0.001803 0.742383 -0.497999 0.502926 -0.495481 0.503548 146
1768380422.049012 2.648928 0.007048 0.756273 -0.497966 0.502979 -0.495686 0.503326 147
1768380422.115727 2.697011 0.005351 0.770584 -0.497894 0.503002 -0.495599 0.503460 148
1768380422.182442 2.739097 0.000047 0.782219 -0.497605 0.503271 -0.495091 0.503976 149
1768380422.249157 2.797472 0.000685 0.794421 -0.497272 0.503604 -0.494847 0.504212 150
1768380422.315872 2.836817 -0.002950 0.810699 -0.497454 0.503526 -0.494606 0.504347 151
1768380422.382587 2.886547 -0.001958 0.821425 -0.497430 0.503384 -0.495033 0.504094 152
1768380422.449302 2.931473 -0.000395 0.836334 -0.497605 0.503364 -0.495282 0.503696 153
1768380422.516017 2.976370 -0.001871 0.849267 -0.497601 0.503386 -0.495226 0.503733 154
1768380422.582733 3.025625 -0.004138 0.863597 -0.497557 0.503456 -0.495119 0.503812 155
1768380422.649448 3.072123 -0.004568 0.875915 -0.497375 0.503650 -0.495015 0.503900 156
1768380422.716163 3.118405 -0.007186 0.887696 -0.497249 0.503901 -0.494545 0.504235 157
1768380422.782876 3.164687 -0.009584 0.903245 -0.497450 0.504008 -0.494332 0.504138 158
1768380422.849589 3.212510 -0.012068 0.913168 -0.497156 0.504206 -0.494192 0.504368 159
1768380422.916302 3.241686 -0.007025 0.930582 -0.497313 0.504442 -0.494137 0.504031 160
1768380422.983015 3.293277 -0.011899 0.942001 -0.497194 0.504343 -0.494107 0.504276 161
1768380423.049727 3.343018 -0.013674 0.956485 -0.497235 0.504334 -0.494147 0.504206 162
1768380423.116441 3.385717 -0.015608 0.966925 -0.497058 0.504463 -0.494045 0.504351 163
1768380423.183153 3.432086 -0.013976 0.979770 -0.497125 0.504398 -0.494144 0.504254 164
1768380423.249866 3.478965 -0.013750 0.993610 -0.497199 0.504269 -0.494148 0.504305 165
1768380423.316579 3.524638 -0.016174 1.005687 -0.497185 0.504317 -0.493842 0.504571 166
1768380423.383292 3.578256 -0.019285 1.017323 -0.497051 0.504344 -0.493528 0.504982 167
1768380423.450005 3.618639 -0.022147 1.031318 -0.496793 0.504610 -0.493082 0.505406 168
1768380423.516717 3.668423 -0.024309 1.044674 -0.496723 0.504645 -0.492894 0.505624 169
1768380423.583430 3.713127 -0.023504 1.060448 -0.496906 0.504580 -0.493183 0.505227 170
1768380423.650143 3.763551 -0.021202 1.071346 -0.497012 0.504401 -0.493572 0.504920 171
1768380423.716856 3.816429 -0.020250 1.085809 -0.497283 0.504316 -0.493675 0.504639 172
1768380423.783570 3.871969 -0.023072 1.099599 -0.497447 0.504327 -0.493412 0.504723 173
1768380423.850284 3.918597 -0.024355 1.113206 -0.497294 0.504551 -0.493115 0.504940 174
1768380423.916998 3.978076 -0.026867 1.129348 -0.497288 0.504825 -0.492617 0.505159 175
1768380423.983712 4.025256 -0.030023 1.143438 -0.497344 0.504769 -0.492690 0.505089 176
1768380424.050426 4.083526 -0.028244 1.160628 -0.497396 0.504926 -0.492802 0.504771 177
1768380424.117140 4.139445 -0.024566 1.173952 -0.497702 0.504672 -0.493259 0.504276 178
1768380424.183855 4.198340 -0.024457 1.189997 -0.497923 0.504446 -0.493526 0.504022 179
1768380424.250569 4.253319 -0.023264 1.208041 -0.498047 0.504478 -0.493565 0.503830 180
1768380424.317283 4.311980 -0.025702 1.223738 -0.497978 0.504468 -0.493327 0.504141 181
1768380424.383997 4.371388 -0.028467 1.238101 -0.497792 0.504456 -0.493284 0.504379 182
1768380424.450711 4.431635 -0.028778 1.256082 -0.497708 0.504643 -0.493171 0.504385 183
1768380424.517425 4.489993 -0.031225 1.272302 -0.497908 0.504493 -0.493330 0.504183 184
1768380424.584139 4.546322 -0.027971 1.290991 -0.497991 0.504493 -0.493352 0.504079 185
1768380424.650854 4.610785 -0.029293 1.305260 -0.497956 0.504530 -0.493277 0.504149 186
1768380424.717568 4.668843 -0.029175 1.324822 -0.498122 0.504631 -0.493156 0.504002 187
1768380424.784284 4.721983 -0.030064 1.341617 -0.498247 0.504610 -0.493174 0.503884 188
1768380424.851000 4.779589 -0.032699 1.359718 -0.498280 0.504413 -0.493414 0.503812 189
1768380424.917716 4.841680 -0.027657 1.375041 -0.498204 0.504416 -0.493871 0.503437 190
1768380424.984432 4.900315 -0.034197 1.389754 -0.498080 0.504506 -0.493603 0.503731 191
1768380425.051148 4.959667 -0.031403 1.405594 -0.498321 0.504435 -0.493672 0.503497 192
1768380425.117864 5.014099 -0.033232 1.426824 -0.498773 0.504254 -0.493847 0.503060 193
1768380425.184580 5.075881 -0.028320 1.442979 -0.498552 0.504262 -0.494245 0.502879 194
1768380425.251296 5.134179 -0.029547 1.458341 -0.498557 0.504060 -0.494338 0.502986 195
1768380425.318012 5.193677 -0.029475 1.475494 -0.498704 0.503910 -0.494494 0.502836 196
1768380425.384728 5.254207 -0.027954 1.492640 -0.498892 0.503769 -0.495020 0.502272 197
1768380425.451445 5.315653 -0.026908 1.507304 -0.498975 0.503678 -0.495147 0.502158 198
1768380425.518161 5.375236 -0.027338 1.524699 -0.499014 0.503783 -0.495017 0.502141 199
1768380425.584877 5.432915 -0.030676 1.542968 -0.498840 0.504128 -0.494386 0.502590 200
1768380425.651593 5.490141 -0.034666 1.556838 -0.498710 0.504075 -0.493968 0.503182 201
1768380425.718310 5.551791 -0.037339 1.575186 -0.498468 0.504271 -0.493647 0.503541 202
1768380425.785022 5.608420 -0.039339 1.591940 -0.498470 0.504415 -0.493677 0.503365 203
1768380425.851735 5.669546 -0.036902 1.609057 -0.498401 0.504479 -0.493700 0.503347 204
1768380425.918448 5.736558 -0.039307 1.626910 -0.498901 0.504162 -0.493632 0.503235 205
1768380425.985161 5.785178 -0.039333 1.641165 -0.498870 0.504138 -0.493863 0.503064 206
1768380426.051874 5.846313 -0.042652 1.659733 -0.498618 0.504506 -0.493514 0.503287 207
1768380426.118587 5.903826 -0.042422 1.676078 -0.498377 0.504446 -0.493513 0.503587 208
1768380426.185300 5.961750 -0.041981 1.691160 -0.498714 0.504251 -0.493740 0.503226 209
1768380426.252013 6.023513 -0.040202 1.709080 -0.498911 0.504139 -0.493800 0.503084 210
1768380426.318726 6.081748 -0.039911 1.725253 -0.498994 0.503955 -0.493915 0.503073 211
1768380426.385438 6.141506 -0.043028 1.740853 -0.499099 0.504087 -0.493476 0.503267 212
1768380426.452151 6.200797 -0.044718 1.759151 -0.499228 0.504062 -0.493376 0.503263 213
1768380426.518864 6.261816 -0.046210 1.774120 -0.499059 0.504035 -0.493451 0.503384 214
1768380426.585577 6.318100 -0.048379 1.791652 -0.498870 0.504171 -0.493255 0.503626 215
1768380426.652290 6.379343 -0.044733 1.809589 -0.499083 0.503983 -0.493606 0.503260 216
1768380426.719002 6.434677 -0.047220 1.826924 -0.499165 0.503997 -0.493534 0.503235 217
1768380426.785717 6.494838 -0.046913 1.842672 -0.499109 0.503859 -0.493886 0.503083 218
1768380426.852432 6.569441 -0.052053 1.857599 -0.499264 0.503759 -0.493859 0.503056 219
1768380426.919147 6.627201 -0.051077 1.876807 -0.499092 0.503816 -0.493642 0.503382 220
1768380426.985862 6.669310 -0.043760 1.893597 -0.499241 0.503586 -0.494345 0.502774 221
1768380427.052577 6.729823 -0.043080 1.912724 -0.499328 0.503576 -0.494402 0.502641 222
1768380427.119292 6.792034 -0.044189 1.930745 -0.499393 0.503429 -0.494660 0.502472 223
1768380427.186007 6.858214 -0.041833 1.947533 -0.499465 0.503215 -0.495122 0.502159 224
1768380427.252722 6.918931 -0.042371 1.965982 -0.499512 0.503073 -0.495251 0.502127 225
1768380427.319437 6.979156 -0.041776 1.984104 -0.499507 0.503042 -0.495425 0.501991 226
1768380427.386152 7.049779 -0.043607 2.000266 -0.499521 0.502884 -0.495547 0.502015 227
1768380427.452867 7.115737 -0.043667 2.019095 -0.499666 0.502778 -0.495710 0.501816 228
1768380427.519582 7.171473 -0.041097 2.038702 -0.499475 0.502933 -0.495790 0.501771 229
1768380427.586297 7.242562 -0.045467 2.054881 -0.499495 0.502867 -0.495838 0.501772 230
1768380427.653012 7.304287 -0.046786 2.075584 -0.499624 0.502916 -0.495757 0.501673 231
1768380427.719727 7.366688 -0.046712 2.091197 -0.499498 0.502866 -0.495938 0.501670 232
1768380427.786442 7.432374 -0.048285 2.111189 -0.499539 0.503009 -0.495685 0.501736 233
1768380427.853157 7.494572 -0.051111 2.131649 -0.499394 0.503042 -0.495512 0.502018 234
1768380427.919872 7.559603 -0.052693 2.148270 -0.498984 0.503148 -0.495328 0.502502 235
1768380427.986587 7.622847 -0.055472 2.165470 -0.499157 0.503109 -0.495213 0.502482 236
1768380428.053302 7.692511 -0.056639 2.184533 -0.499236 0.503054 -0.495401 0.502273 237
1768380428.120017 7.755652 -0.056931 2.202060 -0.499069 0.503180 -0.495548 0.502167 238
1768380428.186733 7.812476 -0.053326 2.222047 -0.499364 0.502994 -0.495974 0.501639 239
1768380428.253448 7.879678 -0.054661 2.239255 -0.499421 0.502803 -0.496101 0.501649 240
1768380428.320163 7.941936 -0.053862 2.255032 -0.499193 0.502914 -0.496200 0.501667 241
1768380428.386878 8.007854 -0.056345 2.276353 -0.499210 0.503073 -0.496078 0.501612 242
1768380428.453593 8.065991 -0.057283 2.295463 -0.499135 0.503120 -0.495981 0.501734 243
1768380428.520309 8.134307 -0.057823 2.314677 -0.499300 0.503011 -0.496369 0.501296 244
1768380428.587024 8.199668 -0.057702 2.333539 -0.499364 0.502881 -0.496661 0.501072 245
1768380428.653739 8.271691 -0.057092 2.352513 -0.499309 0.503007 -0.496663 0.501000 246
1768380428.720455 8.349199 -0.061353 2.369827 -0.499165 0.503066 -0.496259 0.501483 247
1768380428.787170 8.417117 -0.065145 2.394827 -0.499083 0.503502 -0.495660 0.501720 248
1768380428.853885 8.486399 -0.067291 2.415643 -0.498828 0.503431 -0.495672 0.502034 249
1768380428.920600 8.559906 -0.069365 2.429615 -0.498580 0.503411 -0.495602 0.502369 250
1768380428.987316 8.630051 -0.068340 2.451396 -0.498957 0.503368 -0.495629 0.502012 251
1768380429.054031 8.704032 -0.072391 2.473752 -0.498721 0.503491 -0.495591 0.502159 252
1768380429.120746 8.780231 -0.071126 2.490021 -0.498289 0.503518 -0.495788 0.502366 253
1768380429.187461 8.852564 -0.072112 2.512171 -0.498843 0.503380 -0.495579 0.502161 254
1768380429.254177 8.907447 -0.078987 2.532116 -0.498650 0.503577 -0.495481 0.502252 255
1768380429.320892 8.979081 -0.075227 2.554602 -0.498455 0.503750 -0.495630 0.502125 256
1768380429.387607 9.054447 -0.076708 2.575314 -0.498659 0.503297 -0.495800 0.502209 257
1768380429.454323 9.128677 -0.079866 2.593145 -0.498604 0.503115 -0.496126 0.502123 258
1768380429.521038 9.202044 -0.078059 2.612607 -0.498483 0.503460 -0.496374 0.501653 259
1768380429.587754 9.275007 -0.077751 2.637830 -0.498675 0.503743 -0.496016 0.501532 260
1768380429.654469 9.343045 -0.080408 2.658672 -0.498697 0.503286 -0.496323 0.501664 261
1768380429.721184 9.419182 -0.077569 2.673031 -0.498505 0.503172 -0.496830 0.501469 262
1768380429.787897 9.486320 -0.080723 2.696551 -0.498749 0.503368 -0.496498 0.501357 263
1768380429.854611 9.561381 -0.080323 2.714827 -0.498674 0.503370 -0.496723 0.501208 264
1768380429.921324 9.629906 -0.085099 2.737148 -0.498626 0.503785 -0.496197 0.501359 265
1768380429.988037 9.702388 -0.087574 2.757094 -0.498561 0.503887 -0.495926 0.501590 266
1768380430.054750 9.771927 -0.089426 2.776689 -0.498774 0.503607 -0.496136 0.501452 267
1768380430.121463 9.843351 -0.086155 2.798055 -0.498872 0.503531 -0.496580 0.500991 268
1768380430.188176 9.914765 -0.086143 2.818248 -0.498835 0.503367 -0.496881 0.500893 269
1768380430.254889 9.985421 -0.083874 2.837979 -0.498973 0.503382 -0.497058 0.500565 270
1768380430.321602 10.056581 -0.082279 2.855868 -0.499089 0.503257 -0.497290 0.500345 271
1768380430.388315 10.128551 -0.085388 2.877984 -0.499320 0.503261 -0.496978 0.500420 272
1768380430.455027 10.203201 -0.083025 2.896518 -0.499350 0.503190 -0.497312 0.500131 273
1768380430.521740 10.274617 -0.086830 2.916611 -0.499131 0.503285 -0.496965 0.500597 274
1768380430.588453 10.346356 -0.084098 2.937402 -0.499613 0.503057 -0.497349 0.499965 275
1768380430.655166 10.419193 -0.083568 2.958771 -0.499894 0.502977 -0.497388 0.499725 276
1768380430.721879 10.490376 -0.081512 2.979148 -0.500186 0.502803 -0.497525 0.499471 277
1768380430.788593 10.564775 -0.082734 2.997029 -0.500582 0.502533 -0.497554 0.499318 278
1768380430.855307 10.637399 -0.087384 3.018069 -0.500699 0.502798 -0.497114 0.499373 279
1768380430.922021 10.710061 -0.087075 3.037825 -0.500635 0.503173 -0.497098 0.499074 280
1768380430.988735 10.779285 -0.085364 3.059167 -0.500944 0.503032 -0.497211 0.498794 281
1768380431.055449 10.844103 -0.085555 3.078205 -0.500762 0.502967 -0.497584 0.498670 282
1768380431.122163 10.917349 -0.084294 3.095617 -0.500684 0.503223 -0.497565 0.498510 283
1768380431.188877 10.990088 -0.088983 3.117727 -0.500953 0.503161 -0.497256 0.498610 284
1768380431.255591 11.054485 -0.088942 3.135520 -0.500661 0.503313 -0.497350 0.498656 285
1768380431.322305 11.128128 -0.088446 3.156003 -0.500654 0.503608 -0.496932 0.498781 286
1768380431.389019 11.200576 -0.092553 3.178140 -0.500872 0.503399 -0.496771 0.498934 287
1768380431.455732 11.270406 -0.095519 3.192672 -0.500499 0.503417 -0.496788 0.499273 288
1768380431.522446 11.344495 -0.096766 3.212517 -0.500387 0.503910 -0.496201 0.499471 289
1768380431.589160 11.421572 -0.099623 3.231704 -0.500394 0.504187 -0.495543 0.499839 290
1768380431.655874 11.490659 -0.099944 3.250524 -0.500525 0.504201 -0.495586 0.499651 291
1768380431.722588 11.567849 -0.098812 3.271801 -0.501263 0.504048 -0.495854 0.498798 292
1768380431.789300 11.645051 -0.096869 3.290627 -0.501700 0.503703 -0.496432 0.498132 293
