#timestamp x y z qx qy qz qw id
1768380802.582201 -0.037893 0.003495 -0.013492 -0.494045 0.507096 -0.495424 0.503318 58
1768380802.648840 -0.037775 0.002746 -0.012734 -0.494057 0.507136 -0.495374 0.503315 59
1768380802.715477 -0.039891 0.003844 -0.012450 -0.494092 0.507146 -0.495389 0.503255 60
1768380802.782112 -0.039942 0.004898 -0.012572 -0.494045 0.507181 -0.495366 0.503290 61
1768380802.848747 -0.040868 0.004011 -0.012019 -0.494090 0.507173 -0.495335 0.503283 62
1768380802.915380 -0.040261 0.002726 -0.011700 -0.494085 0.507180 -0.495256 0.503358 63
1768380802.982011 -0.041005 0.005289 -0.013218 -0.493989 0.507160 -0.495424 0.503307 64
1768380803.048641 -0.040246 0.005203 -0.011930 -0.493999 0.507198 -0.495312 0.503370 65
1768380803.115270 -0.036985 0.004135 -0.010456 -0.494044 0.507243 -0.495256 0.503336 66
1768380803.181898 -0.038112 0.007185 -0.011322 -0.493953 0.507267 -0.495342 0.503316 67
1768380803.248524 -0.038244 0.004696 -0.009406 -0.494051 0.507232 -0.495135 0.503459 68
1768380803.315149 -0.033189 0.003669 -0.007441 -0.494129 0.507226 -0.495033 0.503489 69
1768380803.381772 -0.035349 0.006331 -0.008861 -0.494137 0.507182 -0.495070 0.503489 70
1768380803.448394 -0.030458 0.006265 -0.009064 -0.494204 0.507027 -0.495181 0.503470 71
1768380803.515015 -0.028952 0.009019 -0.007457 -0.494228 0.507051 -0.495143 0.503459 72
1768380803.581635 -0.026585 0.007710 -0.004015 -0.494411 0.506935 -0.494912 0.503624 73
1768380803.648272 -0.022594 0.011092 -0.004568 -0.494409 0.506863 -0.494922 0.503687 74
1768380803.714908 -0.015139 0.012613 -0.002909 -0.494548 0.506716 -0.494867 0.503755 75
1768380803.781543 -0.008970 0.013794 0.000396 -0.494718 0.506569 -0.494641 0.503957 76
1768380803.848176 -0.001836 0.016193 0.001479 -0.494905 0.506354 -0.494558 0.504071 77
1768380803.914809 0.005982 0.018514 0.007692 -0.495195 0.506244 -0.494164 0.504284 78
1768380803.981439 0.016664 0.022007 0.011944 -0.495499 0.506021 -0.493908 0.504458 79
1768380804.048069 0.028644 0.022939 0.015813 -0.495909 0.505548 -0.493720 0.504715 80
1768380804.114697 0.039982 0.029241 0.019456 -0.496274 0.505183 -0.493664 0.504776 81
1768380804.181323 0.060588 0.028608 0.021975 -0.496764 0.504569 -0.493434 0.505132 82
1768380804.247948 0.072968 0.035449 0.027463 -0.497094 0.504278 -0.493082 0.505442 83
1768380804.314572 0.093228 0.041825 0.033187 -0.497572 0.503853 -0.492620 0.505845 84
1768380804.381195 0.115125 0.044786 0.040510 -0.498241 0.503234 -0.492276 0.506139 85
1768380804.447816 0.138888 0.052033 0.044981 -0.499103 0.502483 -0.492112 0.506195 86
1768380804.514435 0.156167 0.056863 0.052645 -0.499759 0.501910 -0.491719 0.506498 87
1768380804.581055 0.179978 0.064818 0.060336 -0.500300 0.501520 -0.491173 0.506879 88
1768380804.648118 0.209380 0.070610 0.064978 -0.501206 0.500477 -0.490977 0.507205 89
1768380804.715190 0.229515 0.076503 0.072687 -0.502014 0.499974 -0.490381 0.507478 90
1768380804.782273 0.265502 0.084218 0.081168 -0.502923 0.499155 -0.490270 0.507493 91
1768380804.849366 0.285676 0.092264 0.091814 -0.503785 0.498409 -0.489775 0.507849 92
1768380804.916468 0.319147 0.100627 0.094239 -0.504613 0.497419 -0.489651 0.508116 93
1768380804.983581 0.346997 0.105816 0.102178 -0.505493 0.496839 -0.488863 0.508568 94
1768380805.050703 0.379821 0.112654 0.114501 -0.506492 0.496073 -0.488060 0.509093 95
1768380805.117835 0.408780 0.121708 0.125336 -0.507491 0.495015 -0.487690 0.509481 96
1768380805.184977 0.443644 0.134925 0.132240 -0.508707 0.494006 -0.487412 0.509516 97
1768380805.252129 0.478310 0.145363 0.146476 -0.509741 0.492958 -0.486856 0.510027 98
1768380805.319291 0.512263 0.157561 0.155346 -0.510726 0.491497 -0.486089 0.511182 99
1768380805.386463 0.559632 0.165224 0.164215 -0.512169 0.490061 -0.485339 0.511829 100
1768380805.453645 0.602082 0.172694 0.178803 -0.513188 0.489070 -0.483796 0.513215 101
1768380805.520836 0.644387 0.184075 0.191715 -0.514479 0.487867 -0.482510 0.514277 102
1768380805.588031 0.680714 0.196833 0.198831 -0.515637 0.486620 -0.481532 0.515216 103
1768380805.654747 0.727582 0.208808 0.214106 -0.517043 0.485904 -0.480485 0.515459 104
1768380805.721464 0.784737 0.218732 0.222108 -0.518500 0.484228 -0.480046 0.515981 105
1768380805.788180 0.829590 0.240050 0.241422 -0.520012 0.483092 -0.479823 0.515732 106
1768380805.854897 0.873368 0.260742 0.250682 -0.521735 0.481297 -0.479808 0.515683 107
1768380805.921613 0.923434 0.274418 0.262192 -0.523382 0.479482 -0.479597 0.515902 108
1768380805.988329 0.963795 0.292845 0.274962 -0.524822 0.478347 -0.479255 0.515811 109
1768380806.055046 1.010408 0.313497 0.289752 -0.526582 0.476716 -0.478690 0.516051 110
1768380806.121762 1.058854 0.323984 0.311715 -0.527751 0.475760 -0.477259 0.517065 111
1768380806.188479 1.104883 0.340772 0.318951 -0.529319 0.474094 -0.476949 0.517277 112
1768380806.255195 1.149559 0.360583 0.327688 -0.530612 0.472823 -0.476235 0.517773 113
1768380806.321912 1.192123 0.371808 0.337528 -0.532043 0.471371 -0.475315 0.518474 114
1768380806.388628 1.237962 0.402715 0.355282 -0.533841 0.470229 -0.475225 0.517745 115
1768380806.455345 1.290649 0.411152 0.372644 -0.535797 0.468171 -0.474193 0.518535 116
1768380806.522061 1.337407 0.428122 0.378351 -0.537211 0.466117 -0.473680 0.519390 117
1768380806.588778 1.384688 0.446910 0.394512 -0.538559 0.465030 -0.472484 0.520057 118
1768380806.655493 1.431141 0.461078 0.410171 -0.539833 0.463534 -0.471138 0.521292 119
1768380806.722208 1.484527 0.480692 0.423626 -0.541327 0.461793 -0.470205 0.522129 120
1768380806.788922 1.529589 0.501269 0.434919 -0.542810 0.460220 -0.469317 0.522778 121
1768380806.855637 1.578794 0.519364 0.452054 -0.544512 0.458669 -0.468242 0.523335 122
1768380806.922352 1.628638 0.536817 0.465874 -0.545790 0.456840 -0.467354 0.524395 123
1768380806.989067 1.683809 0.558601 0.483060 -0.546947 0.455458 -0.465899 0.525686 124
1768380807.055782 1.731776 0.579936 0.494938 -0.548117 0.453950 -0.464685 0.526844 125
1768380807.122497 1.787837 0.599981 0.514130 -0.549486 0.452445 -0.463053 0.528149 126
1768380807.189211 1.840683 0.621822 0.532234 -0.550947 0.450629 -0.461828 0.529250 127
1768380807.255926 1.896483 0.651536 0.543865 -0.552672 0.448328 -0.461425 0.529757 128
1768380807.322641 1.956196 0.675812 0.566059 -0.554968 0.445856 -0.460712 0.530063 129
1768380807.389356 2.018443 0.704908 0.584695 -0.556910 0.443725 -0.460083 0.530361 130
1768380807.456071 2.067799 0.736450 0.597592 -0.558326 0.442026 -0.459006 0.531224 131
1768380807.522785 2.135266 0.761361 0.618433 -0.560192 0.439662 -0.457719 0.532330 132
1768380807.589500 2.185222 0.785607 0.631975 -0.561512 0.437834 -0.456121 0.533816 133
1768380807.656214 2.255039 0.812449 0.647224 -0.563046 0.435866 -0.454299 0.535362 134
1768380807.722928 2.305328 0.837834 0.667683 -0.564850 0.434210 -0.452673 0.536184 135
1768380807.789642 2.381519 0.866023 0.693135 -0.566549 0.432314 -0.451029 0.537308 136
1768380807.856356 2.433461 0.898714 0.702887 -0.568074 0.430016 -0.450616 0.537888 137
1768380807.923070 2.483454 0.920591 0.717545 -0.570074 0.427750 -0.449244 0.538726 138
1768380807.989784 2.536165 0.942499 0.735311 -0.571672 0.425399 -0.447762 0.540126 139
1768380808.056498 2.586915 0.978122 0.749557 -0.573158 0.423551 -0.446783 0.540813 140
1768380808.123212 2.650138 1.010396 0.765347 -0.575158 0.421623 -0.445348 0.541380 141
1768380808.189925 2.712483 1.035760 0.784584 -0.576870 0.419440 -0.443801 0.542524 142
1768380808.256639 2.764320 1.070800 0.804864 -0.578506 0.417721 -0.442668 0.543033 143
1768380808.323353 2.820451 1.105388 0.816429 -0.580470 0.415481 -0.441802 0.543361 144
1768380808.390067 2.884386 1.130543 0.837316 -0.582478 0.413218 -0.440321 0.544140 145
1768380808.456780 2.937093 1.169148 0.850818 -0.584421 0.410400 -0.440552 0.544002 146
1768380808.523494 2.987200 1.205158 0.869035 -0.586456 0.407826 -0.440663 0.543657 147
1768380808.590208 3.046040 1.247586 0.884436 -0.588127 0.405313 -0.441107 0.543371 148
1768380808.656923 3.096161 1.286356 0.901131 -0.589536 0.403279 -0.440811 0.543598 149
1768380808.723638 3.152027 1.317258 0.917854 -0.591161 0.400395 -0.440077 0.544558 150
1768380808.790352 3.203635 1.353420 0.935007 -0.592246 0.398627 -0.439195 0.545389 151
1768380808.857067 3.271150 1.389506 0.952321 -0.593252 0.396606 -0.437249 0.547329 152
1768380808.923782 3.314864 1.406463 0.967779 -0.594643 0.394310 -0.435529 0.548848 153
1768380808.990496 3.381561 1.447115 0.987704 -0.595458 0.392643 -0.433752 0.550563 154
1768380809.057211 3.431730 1.481828 1.007292 -0.596357 0.390754 -0.432514 0.551907 155
1768380809.123925 3.487197 1.516734 1.025407 -0.597838 0.388492 -0.431553 0.552654 156
1768380809.257355 3.601176 1.599333 1.065729 -0.600606 0.383724 -0.429779 0.554363 157
1768380809.324069 3.664002 1.631904 1.080128 -0.601977 0.381264 -0.428266 0.555742 158
1768380809.390784 3.730817 1.687317 1.102496 -0.603028 0.379832 -0.426396 0.557020 159
1768380809.457499 3.794787 1.717600 1.127771 -0.604268 0.377706 -0.423370 0.559425 160
1768380809.524213 3.872701 1.761993 1.143667 -0.605552 0.375076 -0.421846 0.560955 161
1768380809.590928 3.923595 1.810115 1.169690 -0.607055 0.372661 -0.420826 0.561706 162
1768380809.657642 4.000019 1.862227 1.192603 -0.608889 0.369361 -0.419868 0.562617 163
1768380809.724356 4.056986 1.901445 1.205579 -0.609927 0.366407 -0.418480 0.564456 164
1768380809.791071 4.098882 1.935624 1.220234 -0.611275 0.363717 -0.417024 0.565812 165
1768380809.857785 4.160623 1.986028 1.245064 -0.613161 0.361079 -0.415656 0.566468 166
1768380809.924500 4.233023 2.035294 1.269293 -0.614734 0.357920 -0.414425 0.567668 167
1768380809.991214 4.291944 2.092171 1.285367 -0.615877 0.355224 -0.413226 0.568996 168
1768380810.057928 4.360411 2.143414 1.306008 -0.617729 0.352309 -0.411498 0.570051 169
1768380810.124642 4.414402 2.194732 1.332681 -0.619384 0.349730 -0.409767 0.571090 170
1768380810.191357 4.486859 2.249658 1.343603 -0.620664 0.346373 -0.408180 0.572880 171
1768380810.258071 4.558168 2.306814 1.368371 -0.622626 0.343212 -0.406480 0.573862 172
1768380810.324785 4.620611 2.366241 1.395305 -0.624069 0.340439 -0.404755 0.575163 173
1768380810.391499 4.693575 2.436064 1.418643 -0.626123 0.337280 -0.403077 0.575969 174
1768380810.458213 4.776448 2.496505 1.440994 -0.628275 0.333215 -0.401787 0.576893 175
1768380810.524927 4.874762 2.577425 1.462745 -0.629659 0.329636 -0.400598 0.578266 176
1768380810.591642 4.923598 2.632194 1.479581 -0.631539 0.325917 -0.399107 0.579354 177
1768380810.658355 4.994141 2.705685 1.516245 -0.633812 0.322672 -0.397018 0.580122 178
1768380810.725068 5.056641 2.775213 1.537499 -0.635370 0.319091 -0.395472 0.581453 179
1768380810.791780 5.137071 2.851241 1.563171 -0.637164 0.315745 -0.393981 0.582329 180
1768380810.858493 5.208729 2.924067 1.582026 -0.639267 0.311987 -0.392502 0.583047 181
1768380810.925207 5.303262 3.010144 1.600392 -0.642365 0.307288 -0.391183 0.583024 182
1768380810.991919 5.348403 3.085036 1.629795 -0.644452 0.303793 -0.389442 0.583719 183
1768380811.058632 5.419540 3.154858 1.647063 -0.646065 0.300472 -0.386522 0.585591 184
1768380811.125345 5.501072 3.225958 1.662999 -0.648271 0.297369 -0.383127 0.586967 185
1768380811.192058 5.592696 3.296685 1.694246 -0.650989 0.294276 -0.380021 0.587536 186
1768380811.258770 5.633940 3.361729 1.716109 -0.652943 0.290920 -0.377884 0.588417 187
1768380811.325483 5.689038 3.443354 1.729518 -0.654798 0.287683 -0.375703 0.589343 188
1768380811.392196 5.770996 3.511392 1.757118 -0.656983 0.283943 -0.372617 0.590683 189
1768380811.458909 5.820408 3.574002 1.779188 -0.659240 0.281522 -0.368899 0.591660 190
1768380811.525621 5.872393 3.645445 1.800061 -0.661583 0.278793 -0.366544 0.591802 191
1768380811.592334 5.935122 3.730721 1.821841 -0.663650 0.275665 -0.364701 0.592090 192
1768380811.659044 6.005478 3.810871 1.837214 -0.666091 0.271631 -0.362933 0.592299 193
1768380811.725753 6.069373 3.896400 1.865151 -0.668457 0.268517 -0.360652 0.592448 194
1768380811.792463 6.134779 3.974318 1.885627 -0.670284 0.265373 -0.358315 0.593217 195
1768380811.859173 6.197326 4.055511 1.902283 -0.672313 0.262173 -0.355437 0.594075 196
1768380811.925882 6.265290 4.143952 1.925435 -0.674611 0.259002 -0.352548 0.594582 197
1768380811.992592 6.315646 4.217194 1.940941 -0.676598 0.256006 -0.349974 0.595141 198
1768380812.059301 6.383636 4.303869 1.968840 -0.678795 0.253100 -0.346610 0.595852 199
1768380812.126010 6.434845 4.377694 1.982051 -0.680760 0.249451 -0.344193 0.596549 200
1768380812.192719 6.518496 4.482383 1.998272 -0.682524 0.245802 -0.342616 0.596957 201
1768380812.259428 6.582760 4.567893 2.023001 -0.684485 0.242312 -0.340730 0.597218 202
1768380812.326137 6.578419 4.613699 2.031003 -0.686062 0.239218 -0.339402 0.597412 203
1768380812.392846 6.651912 4.697320 2.051494 -0.688016 0.236068 -0.336571 0.598018 204
1768380812.459555 6.764962 4.831365 2.086820 -0.689863 0.233573 -0.333609 0.598529 205
1768380812.526264 6.806018 4.905366 2.105819 -0.691389 0.230677 -0.331658 0.598976 206
1768380812.592973 6.867611 4.997563 2.126073 -0.693190 0.227819 -0.329274 0.599304 207
1768380812.659686 6.953392 5.103771 2.137148 -0.694742 0.223607 -0.328724 0.599395 208
1768380812.726400 7.015621 5.203376 2.172458 -0.696525 0.221237 -0.326090 0.599644 209
1768380812.793114 7.079595 5.296763 2.195758 -0.698199 0.217818 -0.324035 0.600063 210
1768380812.859828 7.148810 5.395973 2.219670 -0.699562 0.215675 -0.321373 0.600680 211
1768380812.926542 7.227872 5.501941 2.247270 -0.701139 0.213480 -0.318028 0.601406 212
1768380812.993255 7.297075 5.610062 2.267181 -0.702484 0.210836 -0.315822 0.601931 213
1768380813.059969 7.363210 5.715107 2.283333 -0.703742 0.208150 -0.313844 0.602431 214
1768380813.126683 7.447004 5.836586 2.322381 -0.705339 0.206538 -0.310236 0.602987 215
1768380813.193397 7.523250 5.945135 2.318142 -0.706123 0.202035 -0.310631 0.603391 216
1768380813.260111 7.595202 6.056530 2.349606 -0.707570 0.200299 -0.307311 0.603975 217
1768380813.326824 7.670905 6.171874 2.365187 -0.709057 0.197110 -0.305562 0.604167 218
1768380813.393538 7.746006 6.292674 2.388205 -0.710380 0.194653 -0.303404 0.604497 219
1768380813.460252 7.821414 6.413811 2.409841 -0.711621 0.191667 -0.301554 0.604917 220
1768380813.526966 7.882765 6.525826 2.425768 -0.713158 0.188173 -0.300302 0.604827 221
1768380813.593679 7.950238 6.642051 2.443751 -0.714490 0.185270 -0.298310 0.605136 222
1768380813.660395 8.046685 6.791268 2.472298 -0.715914 0.182257 -0.296559 0.605229 223
1768380813.727110 8.113051 6.915261 2.492037 -0.717326 0.179202 -0.294770 0.605344 224
1768380813.793826 8.184356 7.042054 2.511941 -0.718860 0.176446 -0.292656 0.605359 225
1768380813.860542 8.256034 7.168040 2.537575 -0.720142 0.173852 -0.290261 0.605739 226
1768380813.927257 8.332783 7.298578 2.559822 -0.721276 0.170885 -0.288274 0.606183 227
1768380813.993973 8.412333 7.434597 2.571865 -0.722517 0.167877 -0.286829 0.606231 228
1768380814.060689 8.484174 7.568599 2.599744 -0.723841 0.165480 -0.284568 0.606376 229
1768380814.127404 8.546885 7.704202 2.626815 -0.724959 0.163472 -0.282383 0.606606 230
1768380814.194120 8.624994 7.845592 2.653005 -0.726193 0.160778 -0.280401 0.606770 231
1768380814.260836 8.700844 7.984413 2.677894 -0.727439 0.157873 -0.278982 0.606695 232
1768380814.327552 8.768636 8.122937 2.699781 -0.728386 0.154870 -0.278080 0.606746 233
1768380814.394268 8.838721 8.271618 2.725642 -0.729347 0.152224 -0.276838 0.606828 234
1768380814.460984 8.901405 8.409201 2.745409 -0.730651 0.149909 -0.274547 0.606877 235
1768380814.527699 8.999674 8.570308 2.759509 -0.731929 0.146531 -0.273198 0.606771 236
1768380814.594415 9.079920 8.723636 2.781160 -0.732692 0.144852 -0.271299 0.607106 237
1768380814.661127 9.156972 8.869229 2.814653 -0.734164 0.142520 -0.269787 0.606553 238
1768380814.727839 9.233368 9.015817 2.844912 -0.734790 0.141079 -0.267917 0.606960 239
1768380814.794550 9.300342 9.156805 2.869015 -0.735116 0.139580 -0.265933 0.607785 240
1768380814.861262 9.381188 9.316187 2.889036 -0.736215 0.137150 -0.264286 0.607726 241
1768380814.927973 9.468912 9.480210 2.907481 -0.736744 0.134412 -0.263217 0.608160 242
1768380814.994684 9.533572 9.633095 2.928546 -0.737268 0.132175 -0.262448 0.608348 243
1768380815.061396 9.611541 9.803104 2.956265 -0.738672 0.129297 -0.261415 0.607707 244
1768380815.128107 9.697361 9.964024 2.981664 -0.739146 0.127075 -0.259300 0.608505 245
1768380815.194819 9.762053 10.119655 3.004582 -0.739449 0.125518 -0.257437 0.609251 246
1768380815.261530 9.835616 10.280539 3.027457 -0.740294 0.123509 -0.255552 0.609429 247
1768380815.328241 9.916347 10.456098 3.057223 -0.741356 0.121448 -0.253904 0.609241 248
1768380815.394953 9.979251 10.613477 3.068711 -0.741775 0.118749 -0.253129 0.609585 249
1768380815.461664 10.060715 10.777657 3.096270 -0.742777 0.116383 -0.251330 0.609566 250
1768380815.528375 10.140895 10.956074 3.122973 -0.743217 0.114349 -0.249746 0.610066 251
1768380815.595086 10.204181 11.128035 3.145159 -0.744099 0.112057 -0.248642 0.609867 252
1768380815.662559 10.283209 11.307474 3.169543 -0.745215 0.110023 -0.245871 0.609998 253
1768380815.730042 10.354358 11.483491 3.195354 -0.745500 0.107731 -0.244453 0.610628 254
1768380815.797536 10.426583 11.665855 3.209605 -0.745923 0.105324 -0.243591 0.610876 255
1768380815.865038 10.503633 11.845986 3.241556 -0.746959 0.103367 -0.241735 0.610682 256
1768380815.932551 10.573383 12.035606 3.261255 -0.747679 0.100870 -0.240670 0.610638 257
1768380816.000073 10.651732 12.225510 3.293473 -0.748411 0.098897 -0.238547 0.610898 258
1768380816.067605 10.724837 12.408767 3.304570 -0.748543 0.096537 -0.238418 0.611163 259
1768380816.135148 10.801041 12.594106 3.329955 -0.749369 0.095235 -0.236789 0.610989 260
1768380816.202699 10.873873 12.785875 3.353403 -0.750341 0.093059 -0.235337 0.610693 261
1768380816.270261 10.957378 12.984451 3.382803 -0.751526 0.090826 -0.233458 0.610292 262
1768380816.337832 11.031182 13.178839 3.402580 -0.751846 0.089980 -0.232124 0.610532 263
1768380816.405413 11.108153 13.369139 3.435666 -0.752727 0.088623 -0.230190 0.610378 264
1768380816.473004 11.176946 13.561595 3.452271 -0.753235 0.086903 -0.229018 0.610439 265
1768380816.540605 11.254494 13.767579 3.468142 -0.753320 0.085078 -0.228274 0.610869 266
1768380816.608206 11.329498 13.970208 3.499734 -0.754097 0.083627 -0.227051 0.610567 267
1768380816.674844 11.398691 14.165357 3.525457 -0.754739 0.082320 -0.225128 0.610663 268
1768380816.741481 11.475468 14.358996 3.543485 -0.755176 0.081007 -0.223229 0.610995 269
1768380816.808116 11.552857 14.557403 3.568405 -0.755443 0.080012 -0.221468 0.611437 270
1768380816.874750 11.627020 14.755770 3.593852 -0.755852 0.078830 -0.220489 0.611440 271
1768380816.941383 11.702787 14.950445 3.614730 -0.756403 0.077498 -0.219647 0.611232 272
1768380817.008014 11.759469 15.153754 3.636390 -0.757007 0.075645 -0.219912 0.610620 273
1768380817.074644 11.826936 15.344363 3.659578 -0.756660 0.074268 -0.220143 0.611135 274
1768380817.141273 11.900392 15.545667 3.672570 -0.757012 0.073190 -0.219472 0.611071 275
1768380817.207900 11.974057 15.739292 3.705382 -0.757321 0.072280 -0.218532 0.611133 276
1768380817.274526 12.035512 15.923324 3.722510 -0.757194 0.071669 -0.218052 0.611534 277
1768380817.341151 12.121131 16.117416 3.746098 -0.757358 0.070332 -0.217102 0.611824 278
1768380817.407774 12.193181 16.316292 3.765126 -0.757624 0.069521 -0.217272 0.611528 279
1768380817.474396 12.260472 16.516268 3.797121 -0.757633 0.069258 -0.216867 0.611690 280
1768380817.541017 12.321341 16.696583 3.812252 -0.757337 0.067891 -0.217322 0.612048 281
1768380817.607638 12.388802 16.890587 3.837975 -0.757661 0.067294 -0.216840 0.611884 282
1768380817.674275 12.467799 17.083979 3.862112 -0.757562 0.067600 -0.215866 0.612317 283
1768380817.740911 12.528809 17.270586 3.889223 -0.757405 0.067108 -0.215290 0.612768 284
1768380817.807546 12.605601 17.454454 3.917347 -0.757405 0.066217 -0.214120 0.613274 285
1768380817.874179 12.674273 17.655035 3.939268 -0.757083 0.065614 -0.214421 0.613631 286
1768380817.940812 12.739652 17.832758 3.955826 -0.757137 0.064586 -0.214936 0.613493 287
1768380818.007442 12.802432 18.025515 3.979516 -0.757162 0.063861 -0.215071 0.613491 288
1768380818.074071 12.862979 18.217424 3.999036 -0.757420 0.063168 -0.215442 0.613115 289
1768380818.140699 12.934077 18.398973 4.028516 -0.757445 0.062419 -0.214634 0.613444 290
1768380818.207326 13.010935 18.582455 4.049660 -0.757159 0.062772 -0.213532 0.614145 291
1768380818.273951 13.069968 18.787724 4.064992 -0.757325 0.062583 -0.213018 0.614139 292
1768380818.340575 13.143187 18.977921 4.100585 -0.757549 0.061617 -0.212301 0.614208 293
1768380818.407197 13.204123 19.160957 4.121646 -0.757082 0.060659 -0.213269 0.614543 294
