#timestamp x y z qx qy qz qw id
1768380856.169385 14.019267 121.576454 7.741928 -0.753764 0.068172 -0.195710 0.623610 847
1768380856.236021 14.080398 121.761215 7.763846 -0.755424 0.069290 -0.194522 0.621848 848
1768380856.302655 14.170779 121.942963 7.786595 -0.756275 0.069564 -0.193529 0.621093 849
1768380856.369288 14.220953 122.078468 7.828485 -0.756707 0.070561 -0.194388 0.620185 850
1768380856.435920 14.281076 122.264839 7.850326 -0.756361 0.070422 -0.195058 0.620412 851
1768380856.502550 14.351616 122.454201 7.866152 -0.756249 0.069427 -0.195510 0.620519 852
1768380856.569179 14.417811 122.622757 7.888802 -0.756239 0.069707 -0.194947 0.620677 853
1768380856.635807 14.496541 122.796349 7.906763 -0.756329 0.070969 -0.194087 0.620693 854
1768380856.702433 14.568352 122.986710 7.934625 -0.756584 0.071308 -0.193327 0.620580 855
1768380856.769059 14.638669 123.177055 7.951563 -0.756732 0.071312 -0.193320 0.620402 856
1768380856.835684 14.716565 123.375420 7.979574 -0.757210 0.070909 -0.193624 0.619770 857
1768380856.902322 14.779395 123.568092 8.000557 -0.757106 0.070807 -0.194895 0.619510 858
1768380856.968957 14.842571 123.752716 8.015598 -0.757474 0.070677 -0.195433 0.618906 859
1768380857.035592 14.906607 123.924484 8.039675 -0.758763 0.071045 -0.194658 0.617528 860
1768380857.102225 14.982263 124.112251 8.073501 -0.759365 0.071129 -0.193639 0.617098 861
1768380857.168857 15.050896 124.294815 8.091077 -0.759410 0.072303 -0.192988 0.617109 862
1768380857.235487 15.115712 124.482094 8.138642 -0.759982 0.072059 -0.192239 0.616668 863
1768380857.302117 15.200309 124.661781 8.131975 -0.757573 0.071240 -0.192289 0.619704 864
1768380857.368744 15.263120 124.846558 8.157541 -0.758455 0.072445 -0.191746 0.618653 865
1768380857.435371 15.329155 125.013260 8.186698 -0.758628 0.072004 -0.192092 0.618384 866
1768380857.501996 15.396842 125.185806 8.208932 -0.758595 0.071792 -0.192546 0.618308 867
1768380857.568620 15.464728 125.376526 8.233663 -0.758734 0.071290 -0.192785 0.618122 868
1768380857.635242 15.527552 125.553505 8.256584 -0.758433 0.070979 -0.193332 0.618356 869
1768380857.701863 15.596531 125.724380 8.274772 -0.758080 0.071239 -0.192497 0.619019 870
1768380857.768482 15.675033 125.910339 8.296803 -0.758524 0.071858 -0.191619 0.618676 871
1768380857.835103 15.748417 126.097679 8.323124 -0.758223 0.071908 -0.191211 0.619165 872
1768380857.901740 15.817369 126.275932 8.344563 -0.758014 0.072286 -0.190937 0.619462 873
1768380857.968376 15.882515 126.466461 8.364968 -0.758343 0.071930 -0.191132 0.619040 874
1768380858.035011 15.945438 126.607666 8.388914 -0.758212 0.071507 -0.191439 0.619155 875
1768380858.101644 16.010559 126.794235 8.415661 -0.758168 0.071658 -0.190978 0.619334 876
1768380858.168276 16.076691 126.976906 8.439500 -0.758009 0.071438 -0.190735 0.619628 877
1768380858.234906 16.151194 127.164421 8.448087 -0.757971 0.071561 -0.190373 0.619772 878
1768380858.301536 16.219814 127.328857 8.476783 -0.758712 0.071876 -0.190189 0.618884 879
1768380858.368163 16.278975 127.522827 8.510670 -0.758567 0.071723 -0.190217 0.619071 880
1768380858.434790 16.342787 127.707947 8.528665 -0.758541 0.071683 -0.190289 0.619086 881
1768380858.501415 16.410709 127.890747 8.559706 -0.758575 0.071206 -0.189705 0.619278 882
1768380858.568038 16.467989 128.057236 8.575989 -0.758092 0.071182 -0.190166 0.619732 883
1768380858.634661 16.539234 128.238007 8.589863 -0.758473 0.070514 -0.190230 0.619321 884
1768380858.701282 16.600964 128.418381 8.616984 -0.758341 0.070160 -0.190783 0.619353 885
1768380858.767901 16.660912 128.601364 8.634018 -0.758221 0.070844 -0.190460 0.619521 886
1768380858.834521 16.736561 128.757126 8.665526 -0.758819 0.070602 -0.189466 0.619122 887
1768380858.901159 16.809725 128.938461 8.684341 -0.758806 0.070453 -0.189054 0.619280 888
1768380858.967795 16.883022 129.120850 8.701385 -0.758546 0.070594 -0.188606 0.619719 889
1768380859.034430 16.945032 129.297028 8.726891 -0.758354 0.070764 -0.188349 0.620012 890
1768380859.101063 17.001926 129.477692 8.745158 -0.758329 0.070987 -0.188632 0.619933 891
1768380859.167694 17.078234 129.668243 8.770940 -0.758965 0.070592 -0.188044 0.619378 892
1768380859.234325 17.155134 129.850967 8.792939 -0.758775 0.070567 -0.188037 0.619615 893
1768380859.300954 17.208963 130.040512 8.819780 -0.758273 0.070755 -0.188746 0.619993 894
1768380859.367582 17.271667 130.222519 8.841378 -0.758442 0.069883 -0.188863 0.619849 895
1768380859.434208 17.332863 130.376724 8.874460 -0.758455 0.069851 -0.188584 0.619921 896
1768380859.500833 17.407341 130.590530 8.883742 -0.758159 0.070373 -0.188095 0.620373 897
1768380859.567457 17.462086 130.725677 8.897031 -0.758606 0.070325 -0.187842 0.619909 898
1768380859.634079 17.534250 130.933792 8.931415 -0.758979 0.070219 -0.187202 0.619658 899
1768380859.700701 17.588175 131.106522 8.958409 -0.758536 0.069529 -0.188140 0.619993 900
1768380859.767320 17.643980 131.260971 8.982484 -0.758762 0.068562 -0.188824 0.619617 901
1768380859.833940 17.702991 131.415558 9.007664 -0.758585 0.067956 -0.188841 0.619895 902
1768380859.900579 17.789782 131.531723 9.029220 -0.758524 0.067795 -0.188268 0.620162 903
1768380859.967217 17.824541 131.768402 9.044138 -0.759072 0.067908 -0.188259 0.619481 904
1768380860.033854 17.891121 131.951660 9.069057 -0.758986 0.067716 -0.187958 0.619699 905
1768380860.100490 17.941584 132.089981 9.072399 -0.758482 0.068169 -0.187590 0.620378 906
1768380860.167124 18.000154 132.254333 9.083704 -0.758750 0.067974 -0.187230 0.620179 907
1768380860.233756 18.053364 132.369629 9.115411 -0.758923 0.067520 -0.186906 0.620115 908
1768380860.300388 18.097315 132.507584 9.137470 -0.758886 0.067401 -0.187324 0.620048 909
1768380860.367018 18.150545 132.672989 9.149869 -0.758687 0.066515 -0.187868 0.620222 910
1768380860.433647 18.193092 132.809967 9.170213 -0.758823 0.066226 -0.187729 0.620128 911
1768380860.500275 18.252312 132.973343 9.181337 -0.758915 0.065606 -0.188155 0.619953 912
1768380860.633526 18.393862 133.097076 9.173093 -0.760793 0.065726 -0.188097 0.617651 914
1768380860.700150 18.392557 133.416275 9.192493 -0.763651 0.067313 -0.186532 0.614421 915
1768380860.766772 18.471420 133.548492 9.226748 -0.764052 0.068298 -0.184477 0.614434 916
1768380860.833394 18.523197 133.679077 9.241012 -0.763608 0.069135 -0.183459 0.615195 917
1768380860.900033 18.572483 133.821152 9.257165 -0.763943 0.068999 -0.183038 0.614920 918
1768380860.966671 18.622204 133.960037 9.266822 -0.764278 0.068765 -0.183687 0.614337 919
1768380861.033308 18.667294 134.095245 9.268437 -0.764857 0.068758 -0.184553 0.613357 920
1768380861.099943 18.706118 134.227753 9.281746 -0.765804 0.068181 -0.185459 0.611965 921
1768380861.166577 18.754284 134.380188 9.293740 -0.766561 0.068006 -0.185616 0.610988 922
1768380861.233210 18.819447 134.547958 9.313453 -0.767238 0.068829 -0.184225 0.610466 923
1768380861.366471 18.905275 134.764603 9.337154 -0.767840 0.069200 -0.183107 0.610003 925
1768380861.433100 18.951366 134.900955 9.354517 -0.768451 0.069323 -0.182711 0.609339 926
1768380861.499727 18.993601 135.022919 9.373585 -0.768380 0.069037 -0.182867 0.609414 927
1768380861.566353 19.034979 135.152069 9.378996 -0.768324 0.069034 -0.183258 0.609367 928
1768380861.632977 19.073210 135.277725 9.395361 -0.768785 0.068543 -0.183692 0.608711 929
1768380861.699601 19.115595 135.405029 9.410271 -0.768803 0.068006 -0.183978 0.608662 930
1768380861.766223 19.164053 135.512009 9.421288 -0.768690 0.067997 -0.183896 0.608830 931
1768380861.832845 19.196323 135.638382 9.423689 -0.769053 0.068296 -0.184016 0.608301 932
1768380861.899484 19.240438 135.752045 9.445594 -0.769893 0.068401 -0.183552 0.607368 933
1768380861.966122 19.285812 135.891251 9.451349 -0.769868 0.068085 -0.183765 0.607370 934
1768380862.032759 19.320343 136.015518 9.471084 -0.769774 0.067387 -0.184690 0.607286 935
1768380862.099394 19.348528 136.140656 9.497498 -0.768901 0.066369 -0.185389 0.608290 936
1768380862.232660 19.446854 136.368912 9.483497 -0.765249 0.066142 -0.182614 0.613736 938
1768380862.299292 19.497969 136.502548 9.508783 -0.766441 0.067254 -0.180902 0.612634 939
1768380862.365921 19.542608 136.631958 9.542677 -0.766554 0.067955 -0.179382 0.612862 940
1768380862.432550 19.585268 136.741455 9.556163 -0.765838 0.067727 -0.179120 0.613858 941
1768380862.499177 19.620098 136.879486 9.569712 -0.765362 0.067218 -0.179919 0.614273 942
1768380862.565803 19.669302 137.016769 9.574203 -0.764906 0.066513 -0.180268 0.614815 943
1768380862.632428 19.704531 137.137863 9.583550 -0.764723 0.065916 -0.180686 0.614985 944
1768380862.699051 19.755619 137.283966 9.602714 -0.764227 0.065697 -0.180081 0.615802 945
1768380862.765673 19.809694 137.439682 9.609138 -0.763583 0.065603 -0.179599 0.616750 946
1768380862.832294 19.856863 137.578796 9.625419 -0.763763 0.066016 -0.178549 0.616789 947
1768380862.898936 19.916039 137.741592 9.644862 -0.763806 0.065821 -0.178117 0.616881 948
1768380862.965575 19.968382 137.892319 9.662913 -0.763484 0.065667 -0.178195 0.617273 949
1768380863.032213 20.010622 138.043777 9.678547 -0.763394 0.065393 -0.178473 0.617334 950
1768380863.098850 20.066473 138.228058 9.706725 -0.763381 0.065028 -0.178542 0.617368 951
1768380863.165486 20.116236 138.376785 9.701427 -0.763290 0.064954 -0.178216 0.617583 952
1768380863.232121 20.153704 138.485977 9.744594 -0.763247 0.064852 -0.177939 0.617726 953
1768380863.298754 20.226433 138.704590 9.747149 -0.762248 0.065029 -0.177648 0.619024 954
1768380863.365386 20.285473 138.817108 9.750593 -0.763015 0.064892 -0.177394 0.618166 955
1768380863.432016 20.345432 139.007355 9.782640 -0.763975 0.064504 -0.177682 0.616937 956
1768380863.498645 20.403805 139.175552 9.801605 -0.763596 0.064199 -0.177995 0.617347 957
1768380863.565273 20.464046 139.357773 9.805772 -0.763725 0.064960 -0.177676 0.617199 958
1768380863.631899 20.522678 139.528061 9.834613 -0.764767 0.065478 -0.177035 0.616039 959
1768380863.698525 20.581915 139.699799 9.871151 -0.764554 0.065614 -0.177290 0.616215 960
1768380863.765148 20.643513 139.879166 9.870816 -0.763987 0.065284 -0.178340 0.616650 961
1768380863.831772 20.680841 140.016617 9.891311 -0.764284 0.065177 -0.179074 0.616080 962
1768380863.898412 20.778738 140.237610 9.913654 -0.764245 0.064877 -0.178681 0.616274 963
1768380863.965050 20.817554 140.381256 9.920373 -0.764297 0.065854 -0.178866 0.616053 964
1768380864.031686 20.892038 140.581390 9.938982 -0.764679 0.066903 -0.178122 0.615680 965
1768380864.098321 20.952045 140.765793 9.958814 -0.765102 0.067442 -0.177925 0.615153 966
1768380864.164956 21.022825 140.958420 9.975737 -0.765682 0.067362 -0.177597 0.614535 967
1768380864.231588 21.079746 141.130737 10.004680 -0.765908 0.067492 -0.178278 0.614042 968
1768380864.298220 21.148191 141.281052 10.016409 -0.765773 0.067398 -0.179280 0.613928 969
1768380864.364850 21.162359 141.444305 10.041278 -0.766027 0.067336 -0.180435 0.613279 970
1768380864.431478 21.255690 141.604523 10.056734 -0.765751 0.066562 -0.181017 0.613537 971
1768380864.498106 21.300354 141.794006 10.073613 -0.765918 0.066893 -0.182061 0.612984 972
1768380864.564732 21.370613 141.987122 10.095446 -0.765838 0.066893 -0.182160 0.613054 973
1768380864.631356 21.441570 142.182785 10.110744 -0.765530 0.067359 -0.182067 0.613416 974
1768380864.697979 21.509033 142.358765 10.129947 -0.765672 0.067888 -0.181988 0.613203 975
1768380864.764601 21.577085 142.544327 10.154156 -0.765765 0.068217 -0.182398 0.612929 976
1768380864.831223 21.641689 142.722641 10.170173 -0.765593 0.068619 -0.182859 0.612962 977
1768380864.897922 21.701069 142.898376 10.185479 -0.765395 0.068357 -0.183828 0.612948 978
1768380864.965326 21.750916 143.057480 10.214537 -0.765496 0.068274 -0.184405 0.612658 979
1768380865.032739 21.807806 143.228058 10.232248 -0.765026 0.068586 -0.184227 0.613263 980
1768380865.100161 21.882404 143.418991 10.251395 -0.764259 0.069429 -0.183361 0.614383 981
1768380865.167592 21.949951 143.602158 10.270604 -0.763836 0.070246 -0.183074 0.614902 982
1768380865.235030 22.008696 143.770935 10.296971 -0.763867 0.070245 -0.183348 0.614782 983
1768380865.302478 22.074833 143.952774 10.311323 -0.763244 0.069829 -0.184761 0.615180 984
1768380865.369934 22.116468 144.085632 10.325784 -0.763171 0.069615 -0.186132 0.614881 985
1768380865.437398 22.175945 144.266174 10.338674 -0.763234 0.069168 -0.186871 0.614629 986
1768380865.504871 22.242065 144.444016 10.370871 -0.763397 0.069423 -0.186809 0.614417 987
1768380865.572353 22.313078 144.600601 10.381023 -0.762582 0.069627 -0.186710 0.615435 988
1768380865.639843 22.350386 144.753418 10.411860 -0.762550 0.070149 -0.187122 0.615291 989
1768380865.707341 22.417706 144.943024 10.440388 -0.762532 0.069628 -0.187084 0.615383 990
1768380865.774848 22.488951 145.131287 10.460876 -0.761717 0.069493 -0.187298 0.616342 991
1768380865.842364 22.551672 145.314667 10.476746 -0.761160 0.069415 -0.188080 0.616801 992
1768380865.909879 22.607203 145.481079 10.489077 -0.761224 0.069116 -0.188547 0.616613 993
1768380865.976451 22.661722 145.632401 10.515924 -0.761301 0.069170 -0.188672 0.616473 994
1768380866.043021 22.736904 145.838165 10.539617 -0.761149 0.069514 -0.188358 0.616718 995
1768380866.109588 22.798443 145.999588 10.551373 -0.760700 0.070020 -0.187810 0.617382 996
1768380866.176153 22.857723 146.180099 10.572444 -0.760796 0.070789 -0.187118 0.617386 997
1768380866.242715 22.916222 146.319778 10.595998 -0.761017 0.070813 -0.186369 0.617338 998
1768380866.309274 22.967018 146.467697 10.627073 -0.760677 0.070674 -0.187012 0.617578 999
1768380866.375831 23.025595 146.654190 10.646646 -0.760234 0.070029 -0.188067 0.617876 1000
1768380866.442386 23.091360 146.839264 10.666541 -0.760112 0.069185 -0.188606 0.617957 1001
1768380866.508937 23.148045 147.000092 10.688155 -0.759590 0.069105 -0.189107 0.618455 1002
1768380866.575487 23.212290 147.178558 10.706903 -0.759454 0.069508 -0.188722 0.618694 1003
1768380866.642034 23.275978 147.325256 10.733683 -0.759416 0.069653 -0.187681 0.619040 1004
1768380866.708578 23.342705 147.488754 10.749516 -0.758688 0.070232 -0.186640 0.620182 1005
1768380866.775120 23.386686 147.646042 10.778389 -0.758722 0.070989 -0.186670 0.620045 1006
1768380866.841659 23.449020 147.825256 10.804913 -0.758490 0.070962 -0.187262 0.620154 1007
1768380866.908199 23.507427 148.004684 10.824788 -0.758294 0.070709 -0.188048 0.620184 1008
1768380866.974763 23.563845 148.177521 10.853229 -0.758146 0.070026 -0.188733 0.620235 1009
1768380867.041325 23.618151 148.350983 10.865223 -0.757558 0.069394 -0.189445 0.620807 1010
1768380867.107884 23.681396 148.507294 10.881657 -0.757991 0.068753 -0.188851 0.620530 1011
1768380867.174441 23.739050 148.692352 10.920714 -0.758284 0.069330 -0.188546 0.620200 1012
1768380867.240995 23.788368 148.812851 10.938211 -0.757625 0.068695 -0.188634 0.621050 1013
1768380867.307546 23.858822 148.994110 10.957705 -0.757249 0.068410 -0.188389 0.621614 1014
1768380867.374095 23.924030 149.168228 10.981668 -0.756960 0.069224 -0.187770 0.622062 1015
1768380867.440641 23.986551 149.352188 10.996953 -0.756960 0.069369 -0.188275 0.621894 1016
1768380867.507184 24.036663 149.514832 11.016859 -0.757257 0.068612 -0.188970 0.621405 1017
1768380867.573725 24.103823 149.704269 11.030559 -0.757337 0.067684 -0.189714 0.621183 1018
1768380867.640263 24.161087 149.821655 11.046926 -0.757759 0.066580 -0.190486 0.620551 1019
1768380867.706798 24.229343 150.007965 11.070719 -0.757700 0.066837 -0.191086 0.620410 1020
1768380867.773331 24.286591 150.192062 11.092508 -0.757827 0.067420 -0.191599 0.620034 1021
1768380867.839861 24.356449 150.361618 11.119563 -0.758095 0.067689 -0.190961 0.619874 1022
1768380867.906391 24.430325 150.544296 11.144444 -0.758168 0.068769 -0.190654 0.619761 1023
1768380867.972957 24.474138 150.687363 11.172588 -0.758069 0.069776 -0.191280 0.619576 1024
1768380868.039520 24.548559 150.873047 11.194916 -0.757745 0.070522 -0.191730 0.619749 1025
1768380868.106081 24.614971 151.046219 11.229903 -0.757967 0.071161 -0.192818 0.619066 1026
1768380868.172639 24.679726 151.228195 11.260424 -0.757396 0.072127 -0.194870 0.619011 1027
1768380868.239194 24.730513 151.366104 11.264791 -0.756403 0.072663 -0.196574 0.619623 1028
1768380868.305747 24.804832 151.504578 11.256429 -0.755790 0.073868 -0.197688 0.619875 1029
1768380868.372297 24.859724 151.693726 11.333017 -0.755911 0.075679 -0.199510 0.618924 1030
1768380868.438844 24.942278 151.864487 11.356161 -0.754869 0.077356 -0.200428 0.619692 1031
1768380868.505389 25.027561 152.036057 11.379996 -0.754413 0.079926 -0.201155 0.619685 1032
1768380868.571931 25.104826 152.198395 11.406620 -0.753908 0.081765 -0.202995 0.619460 1033
1768380868.638471 25.194584 152.363831 11.421759 -0.752909 0.083724 -0.204857 0.619800 1034
1768380868.705008 25.275372 152.524399 11.447178 -0.752296 0.085164 -0.208607 0.619097 1035
1768380868.771542 25.342402 152.656555 11.471249 -0.751421 0.087667 -0.212111 0.618620 1036
1768380868.838074 25.423229 152.828979 11.468317 -0.750028 0.090404 -0.214684 0.619028 1037
1768380868.904605 25.519838 152.997391 11.497531 -0.749023 0.093052 -0.217598 0.618835 1038
1768380868.971170 25.611902 153.162277 11.532013 -0.747805 0.096974 -0.220096 0.618822 1039
1768380869.037733 25.701874 153.322189 11.565210 -0.746572 0.100430 -0.222641 0.618850 1040
1768380869.104293 25.785547 153.466522 11.599769 -0.745691 0.104126 -0.224978 0.618456 1041
1768380869.170850 25.903919 153.629654 11.618532 -0.744269 0.107714 -0.226967 0.618828 1042
1768380869.237405 25.985312 153.754257 11.667562 -0.743407 0.112155 -0.229138 0.618274 1043
1768380869.303957 26.095829 153.921494 11.678905 -0.742189 0.116963 -0.230894 0.618193 1044
1768380869.370506 26.207523 154.083618 11.719287 -0.741505 0.121550 -0.232472 0.617537 1045
1768380869.437053 26.312315 154.231277 11.756964 -0.740407 0.125647 -0.234636 0.617216 1046
1768380869.503597 26.423740 154.384720 11.789120 -0.739147 0.129895 -0.237013 0.616939 1047
1768380869.570138 26.538681 154.535477 11.825541 -0.737997 0.134155 -0.238869 0.616688 1048
1768380869.636677 26.622854 154.676788 11.838223 -0.736186 0.137990 -0.241997 0.616786 1049
1768380869.703213 26.737179 154.821640 11.880950 -0.734972 0.141352 -0.244995 0.616290 1050
1768380869.769747 26.842251 154.956268 11.909793 -0.733253 0.145191 -0.248210 0.616158 1051
1768380869.836277 26.965536 155.113647 11.943888 -0.731859 0.149673 -0.250664 0.615750 1052
1768380869.902807 27.082703 155.249725 11.985148 -0.730912 0.153905 -0.252967 0.614889 1053
1768380869.969372 27.194809 155.383682 12.021827 -0.729125 0.157496 -0.256405 0.614677 1054
1768380870.035935 27.312981 155.486954 12.032590 -0.727207 0.160975 -0.259951 0.614559 1055
1768380870.102495 27.424444 155.664825 12.084965 -0.725901 0.165155 -0.263656 0.613415 1056
1768380870.169052 27.532381 155.800537 12.124140 -0.724532 0.169138 -0.267341 0.612352 1057
1768380870.235606 27.662071 155.890076 12.158220 -0.723101 0.172301 -0.269998 0.611995 1058
1768380870.302158 27.775471 156.003906 12.185257 -0.720969 0.176392 -0.273099 0.611969 1059
1768380870.368707 27.912201 156.138565 12.224129 -0.719235 0.180721 -0.275174 0.611817 1060
1768380870.435254 28.043407 156.257660 12.267816 -0.717583 0.185192 -0.277373 0.611427 1061
1768380870.501798 28.173698 156.378006 12.306755 -0.715541 0.190022 -0.279793 0.611235 1062
1768380870.568339 28.280869 156.480698 12.347131 -0.713377 0.194654 -0.282325 0.611143 1063
1768380870.634877 28.437090 156.621216 12.378431 -0.711589 0.198748 -0.285438 0.610464 1064
1768380870.701413 28.544420 156.718124 12.429294 -0.710439 0.203159 -0.288312 0.608999 1065
1768380870.767946 28.674940 156.845566 12.444557 -0.708144 0.207174 -0.291949 0.608586 1066
1768380870.834477 28.837006 156.992188 12.477769 -0.706020 0.212218 -0.294463 0.608104 1067
1768380870.901007 28.960251 157.098206 12.526630 -0.704608 0.217032 -0.296313 0.607143 1068
1768380870.967993 29.101099 157.208679 12.567340 -0.703020 0.221692 -0.298604 0.606178 1069
1768380871.034987 29.243496 157.331345 12.608005 -0.701159 0.226470 -0.302017 0.604875 1070
1768380871.101990 29.390421 157.461502 12.626961 -0.699125 0.230553 -0.305719 0.603826 1071
1768380871.169001 29.503502 157.572174 12.652394 -0.697429 0.234301 -0.309834 0.602245 1072
1768380871.236021 29.608137 157.648712 12.718287 -0.696689 0.238628 -0.312474 0.600034 1073
1768380871.303050 29.768682 157.768387 12.761994 -0.694490 0.242905 -0.315297 0.599390 1074
1768380871.370087 29.919773 157.883957 12.804013 -0.692320 0.247122 -0.318231 0.598626 1075
1768380871.437133 30.066412 157.983841 12.848920 -0.690242 0.251528 -0.320612 0.597920 1076
1768380871.504187 30.206083 158.084229 12.888937 -0.688001 0.255509 -0.323730 0.597134 1077
1768380871.571250 30.350937 158.193878 12.919614 -0.685777 0.259358 -0.327073 0.596210 1078
1768380871.638321 30.493826 158.287827 12.955635 -0.683597 0.263052 -0.330345 0.595291 1079
1768380871.705401 30.618896 158.377396 12.988341 -0.681249 0.267708 -0.332801 0.594538 1080
1768380871.772490 30.794043 158.481308 13.033487 -0.678304 0.272413 -0.334902 0.594588 1081
1768380871.839587 30.948618 158.579178 13.075846 -0.675614 0.276974 -0.337389 0.594137 1082
1768380871.906688 31.093294 158.662338 13.115879 -0.673635 0.281095 -0.339453 0.593273 1083
1768380871.973330 31.259783 158.752686 13.176030 -0.671913 0.285216 -0.341862 0.591874 1084
1768380872.039971 31.382668 158.817108 13.204199 -0.669338 0.289022 -0.345502 0.590832 1085
1768380872.106610 31.563955 158.918060 13.244113 -0.667257 0.292750 -0.349817 0.588807 1086
1768380872.173248 31.664574 158.973907 13.298229 -0.665523 0.296765 -0.353236 0.586714 1087
1768380872.239884 31.861931 159.067047 13.333768 -0.662498 0.300120 -0.356026 0.586746 1088
1768380872.306520 32.013134 159.150314 13.380148 -0.660333 0.305353 -0.358015 0.585274 1089
1768380872.373154 32.174797 159.221848 13.433667 -0.658351 0.309781 -0.359421 0.584317 1090
1768380872.439787 32.352322 159.306961 13.467983 -0.654774 0.314753 -0.361491 0.584402 1091
1768380872.506418 32.489826 159.329224 13.505782 -0.652635 0.318783 -0.362986 0.583684 1092
1768380872.573048 32.625877 159.390976 13.559926 -0.650160 0.323070 -0.365528 0.582501 1093
1768380872.639678 32.800541 159.474426 13.601443 -0.647513 0.326647 -0.369534 0.580924 1094
1768380872.706305 32.970543 159.554825 13.647244 -0.645653 0.330309 -0.372910 0.578762 1095
1768380872.772932 33.138592 159.621567 13.691640 -0.643852 0.333772 -0.375434 0.577149 1096
1768380872.839557 33.255432 159.682098 13.737309 -0.641386 0.337810 -0.378385 0.575616 1097
1768380872.906182 33.429665 159.742828 13.753456 -0.639152 0.341375 -0.381077 0.574220 1098
1768380872.972822 33.569778 159.800079 13.809563 -0.637519 0.344892 -0.384378 0.571727 1099
1768380873.039461 33.759182 159.867416 13.852275 -0.634333 0.348409 -0.387955 0.570723 1100
1768380873.106098 33.932430 159.937912 13.897939 -0.631716 0.352543 -0.391129 0.568917 1101
1768380873.172734 34.093830 159.992020 13.945177 -0.629565 0.356178 -0.394029 0.567033 1102
1768380873.372635 34.565132 160.134354 14.055059 -0.620619 0.369324 -0.400666 0.563824 1103
1768380873.439266 34.743706 160.181259 14.100183 -0.617751 0.373689 -0.401800 0.563291 1104
1768380873.505895 34.910282 160.214050 14.143999 -0.614943 0.378046 -0.402692 0.562819 1105
1768380873.572523 35.050785 160.261642 14.167155 -0.611829 0.383046 -0.404953 0.561208 1106
1768380873.639150 35.249496 160.311356 14.221913 -0.609668 0.387240 -0.407094 0.559128 1107
1768380873.705775 35.419334 160.356567 14.263494 -0.607056 0.390838 -0.410301 0.557119 1108
1768380873.772400 35.598183 160.398453 14.309563 -0.604477 0.395032 -0.412914 0.555030 1109
1768380873.839023 35.753220 160.438675 14.353327 -0.601680 0.399215 -0.415932 0.552819 1110
1768380873.905646 35.940712 160.477921 14.389170 -0.599156 0.402740 -0.419032 0.550658 1111
1768380873.972285 36.084763 160.514694 14.432891 -0.597279 0.406155 -0.422921 0.547206 1112
1768380874.038924 36.274292 160.556549 14.482121 -0.595050 0.409527 -0.426427 0.544393 1113
1768380874.105561 36.457424 160.594513 14.533685 -0.592632 0.412889 -0.429346 0.542191 1114
1768380874.172197 36.638210 160.624481 14.573974 -0.589770 0.416008 -0.432035 0.540791 1115
1768380874.238831 36.814053 160.655914 14.611144 -0.587161 0.420079 -0.433843 0.539033 1116
1768380874.305464 36.931889 160.661926 14.646765 -0.584698 0.424049 -0.435127 0.537564 1117
1768380874.372096 37.139080 160.686188 14.696674 -0.581289 0.428014 -0.437039 0.536568 1118
1768380874.438727 37.315022 160.705505 14.735702 -0.578316 0.431654 -0.438959 0.535296 1119
1768380874.505356 37.497185 160.728180 14.792009 -0.576066 0.435437 -0.440611 0.533296 1120
1768380874.571983 37.657524 160.739044 14.828636 -0.572872 0.438266 -0.443330 0.532164 1121
1768380874.638610 37.860107 160.763718 14.871145 -0.569729 0.441761 -0.445589 0.530760 1122
1768380874.705235 38.033745 160.782455 14.919737 -0.567641 0.444738 -0.447529 0.528876 1123
1768380874.771859 38.214348 160.799042 14.967304 -0.565305 0.447798 -0.449188 0.527387 1124
1768380874.838482 38.385704 160.811096 15.003355 -0.562462 0.450975 -0.450603 0.526513 1125
1768380874.905104 38.594669 160.823578 15.053574 -0.559638 0.453998 -0.451750 0.525940 1126
1768380874.971744 38.763313 160.837540 15.105932 -0.557443 0.456713 -0.453599 0.524327 1127
1768380875.038384 38.949650 160.853668 15.153855 -0.555125 0.458920 -0.455644 0.523084 1128
1768380875.105022 39.134544 160.866943 15.196807 -0.552534 0.461135 -0.457556 0.522210 1129
1768380875.171658 39.285435 160.876114 15.231432 -0.550530 0.463182 -0.459106 0.521153 1130
1768380875.238293 39.488567 160.885864 15.283594 -0.548171 0.465668 -0.460314 0.520358 1131
1768380875.304928 39.672722 160.894165 15.340169 -0.545966 0.467950 -0.461669 0.519429 1132
1768380875.371560 39.860394 160.903412 15.383718 -0.543090 0.470243 -0.462899 0.519278 1133
1768380875.438192 40.008556 160.915665 15.410131 -0.541293 0.472328 -0.463940 0.518332 1134
1768380875.504822 40.192562 160.924866 15.466910 -0.540057 0.473918 -0.465291 0.516957 1135
1768380875.571450 40.396549 160.935791 15.516149 -0.538003 0.475521 -0.467035 0.516054 1136
1768380875.638078 40.577583 160.945145 15.560729 -0.536225 0.477217 -0.468188 0.515293 1137
1768380875.704704 40.769756 160.949387 15.612377 -0.534897 0.478672 -0.468886 0.514689 1138
1768380875.771329 40.948647 160.951447 15.648071 -0.533124 0.480586 -0.469354 0.514318 1139
1768380875.837952 41.114109 160.953873 15.698152 -0.531893 0.482081 -0.469801 0.513785 1140
1768380875.904575 41.323772 160.959534 15.743789 -0.530086 0.483286 -0.470744 0.513657 1141
1768380875.971215 41.505486 160.962357 15.789113 -0.529320 0.484831 -0.471060 0.512700 1142
1768380876.037854 41.690659 160.969315 15.839447 -0.528434 0.486141 -0.471946 0.511557 1143
