#timestamp x y z qx qy qz qw id
1768380417.112176 0.162110 0.015057 0.043911 -0.495355 0.505758 -0.494699 0.504088 59
1768380417.178889 0.183020 0.012764 0.050169 -0.495369 0.505923 -0.494395 0.504208 60
1768380417.245601 0.192022 0.012624 0.055126 -0.495314 0.506016 -0.494187 0.504372 61
1768380417.312314 0.218833 0.013250 0.062145 -0.495432 0.505908 -0.494374 0.504181 62
1768380417.379026 0.236870 0.011217 0.067300 -0.495454 0.505924 -0.494335 0.504182 63
1768380417.712589 0.342514 0.012663 0.092783 -0.495662 0.505750 -0.494555 0.503936 64
1768380417.846016 0.388260 0.014157 0.108846 -0.495810 0.505717 -0.494529 0.503849 65
1768380417.979442 0.422976 0.008065 0.116203 -0.495831 0.505659 -0.494345 0.504068 66
1768380418.112869 0.477070 0.008514 0.130478 -0.495628 0.505863 -0.494216 0.504188 67
1768380418.379721 0.566210 0.008680 0.158178 -0.495801 0.505837 -0.494114 0.504145 68
1768380418.446434 0.579979 0.010510 0.159387 -0.495745 0.505830 -0.494015 0.504303 69
1768380418.513147 0.598972 0.006487 0.170260 -0.495752 0.506050 -0.493632 0.504451 70
1768380418.579861 0.634763 0.006147 0.176993 -0.495849 0.505935 -0.493587 0.504515 71
1768380418.646574 0.658982 0.009424 0.187062 -0.495777 0.505987 -0.493496 0.504623 72
1768380418.713287 0.700465 0.002168 0.189943 -0.496053 0.505717 -0.493587 0.504534 73
1768380418.780000 0.731768 0.010225 0.202263 -0.496052 0.505836 -0.493690 0.504313 74
1768380418.846714 0.762241 0.008641 0.210423 -0.496338 0.505639 -0.493791 0.504131 75
1768380418.913428 0.789138 0.015435 0.228569 -0.496309 0.505909 -0.493643 0.504034 76
1768380418.980141 0.833983 0.005677 0.229203 -0.496240 0.505667 -0.493626 0.504360 77
1768380419.046855 0.863846 0.010534 0.242691 -0.496205 0.505583 -0.493834 0.504276 78
1768380419.113569 0.898540 0.008846 0.257474 -0.496164 0.505835 -0.493481 0.504409 79
1768380419.180282 0.924731 0.015870 0.268174 -0.496085 0.505740 -0.493711 0.504357 80
1768380419.246996 0.952427 0.019556 0.268686 -0.496089 0.505511 -0.494131 0.504171 81
1768380419.313710 0.993688 0.010718 0.279128 -0.496246 0.505231 -0.494175 0.504255 82
1768380419.380423 1.057133 0.017266 0.303302 -0.496305 0.505168 -0.494218 0.504217 83
1768380419.447137 1.058904 0.021623 0.307206 -0.496465 0.505012 -0.494553 0.503888 84
1768380419.513851 1.085456 0.015556 0.311392 -0.496776 0.504913 -0.494464 0.503768 85
1768380419.580564 1.143301 0.012464 0.325668 -0.496765 0.504804 -0.494510 0.503843 86
1768380419.647278 1.175064 0.013764 0.332009 -0.496906 0.504562 -0.494738 0.503722 87
1768380419.713992 1.208273 0.000432 0.351914 -0.496865 0.505040 -0.493630 0.504370 88
1768380419.780707 1.263584 0.009843 0.360953 -0.496811 0.504780 -0.494348 0.503981 89
1768380420.381140 1.598524 0.017655 0.455829 -0.497199 0.504233 -0.495165 0.503344 90
1768380420.514570 1.678389 0.013882 0.480032 -0.497425 0.503963 -0.495310 0.503246 91
1768380420.648000 1.760643 0.012011 0.504376 -0.497784 0.503693 -0.495557 0.502920 92
1768380420.781430 1.840163 0.014089 0.526744 -0.497947 0.503662 -0.495685 0.502663 93
1768380420.848145 1.881484 0.017097 0.540046 -0.498163 0.503474 -0.496042 0.502285 94
1768380420.914859 1.923446 0.022235 0.549122 -0.498374 0.503190 -0.496501 0.501907 95
1768380420.981574 1.970456 0.019117 0.561285 -0.498401 0.503014 -0.496688 0.501872 96
1768380421.048289 2.009518 0.023631 0.568394 -0.498431 0.502771 -0.497093 0.501683 97
1768380421.115004 2.051850 0.020988 0.584519 -0.498360 0.502843 -0.496561 0.502208 98
1768380421.181719 2.087860 0.012732 0.594225 -0.498075 0.503047 -0.495822 0.503016 99
1768380421.248434 2.136687 0.011495 0.605733 -0.498048 0.503160 -0.495365 0.503380 100
1768380421.315148 2.174680 0.017595 0.618092 -0.498088 0.503182 -0.495506 0.503180 101
1768380421.381863 2.226015 0.011547 0.632336 -0.498324 0.502973 -0.495629 0.503034 102
1768380421.448578 2.265027 0.017307 0.645536 -0.498677 0.502787 -0.495997 0.502508 103
1768380421.515293 2.315048 0.024351 0.659425 -0.499010 0.502436 -0.496714 0.501820 104
1768380421.582008 2.366159 0.019552 0.672940 -0.498887 0.502497 -0.496591 0.502003 105
1768380421.648723 2.400910 0.012165 0.678831 -0.498452 0.502644 -0.496112 0.502761 106
1768380421.715438 2.454930 0.012043 0.698226 -0.498187 0.503010 -0.495445 0.503314 107
1768380421.782153 2.483894 0.004789 0.707587 -0.497949 0.503118 -0.495073 0.503807 108
1768380421.848867 2.534558 0.000800 0.723410 -0.497678 0.503301 -0.494762 0.504198 109
1768380421.915582 2.595813 0.006588 0.741128 -0.497590 0.503285 -0.495052 0.504015 110
1768380421.982297 2.649034 0.002145 0.759929 -0.497887 0.503147 -0.495312 0.503605 111
1768380422.049012 2.697603 0.001611 0.767919 -0.497893 0.503046 -0.495465 0.503550 112
1768380422.115727 2.718904 -0.003177 0.769048 -0.497705 0.503042 -0.495329 0.503872 113
1768380422.516017 3.008254 0.009913 0.861627 -0.497604 0.503433 -0.495503 0.503411 114
1768380422.649448 3.105973 -0.006086 0.879900 -0.497306 0.503667 -0.495134 0.503834 115
1768380422.782876 3.203397 -0.005268 0.909649 -0.497397 0.503892 -0.494747 0.503899 116
1768380422.916302 3.295639 -0.020146 0.926477 -0.496975 0.504391 -0.493989 0.504560 117
1768380423.049727 3.381743 -0.005244 0.959025 -0.496739 0.504645 -0.493790 0.504733 118
1768380423.183153 3.467115 -0.018916 0.982880 -0.496990 0.504391 -0.494348 0.504193 119
